2025-12-18T09:04:38.061274,SensorTomate1,12.3,18,687,455,72
2025-12-18T09:04:43.232445,SensorTomate2,12,5,600,406,90
2025-12-18T09:04:45.186623,SensorTomate3,11.9,31,710,946,100
2025-12-18T09:04:47.824777,SensorTomate4,11.9,21,612,644,100
2025-12-18T09:05:49.831526,SensorTomate1,12.4,17,636,454,72
2025-12-18T09:05:53.245600,SensorTomate2,12.1,5,638,405,90
2025-12-18T09:05:55.199443,SensorTomate3,12,31,614,944,100
2025-12-18T09:05:58.714025,SensorTomate4,12.1,21,675,639,100
2025-12-18T09:07:00.876647,SensorTomate1,12.4,17,638,454,72
2025-12-18T09:07:04.243388,SensorTomate2,12.1,5,651,405,90
2025-12-18T09:07:06.196572,SensorTomate3,12,31,642,939,100
2025-12-18T09:07:12.746628,SensorTomate4,12.1,21,662,639,100
2025-12-18T09:08:16.105969,SensorTomate1,12.3,17,655,457,72
2025-12-18T09:08:20.253007,SensorTomate2,12.1,5,632,405,90
2025-12-18T09:08:22.206758,SensorTomate3,12,31,710,939,100
2025-12-18T09:08:24.891898,SensorTomate4,12,21,640,643,100
2025-12-18T09:09:28.875878,SensorTomate1,12.4,17,651,454,72
2025-12-18T09:09:31.173651,SensorTomate2,12.2,5,616,404,90
2025-12-18T09:09:33.173350,SensorTomate3,12,31,675,939,100
2025-12-18T09:09:36.785421,SensorTomate4,12,21,643,643,100
2025-12-18T09:10:38.933541,SensorTomate1,12.4,17,730,456,72
2025-12-18T09:10:41.326094,SensorTomate2,12.1,5,652,406,90
2025-12-18T09:10:43.329028,SensorTomate3,12,31,660,935,100
2025-12-18T09:10:45.770152,SensorTomate4,12.2,21,678,635,100
2025-12-18T09:11:48.004527,SensorTomate1,12.4,17,726,456,72
2025-12-18T09:11:50.543284,SensorTomate2,12.1,5,622,406,90
2025-12-18T09:11:54.154648,SensorTomate3,12.1,31,830,933,100
2025-12-18T09:11:58.741382,SensorTomate4,12.2,21,698,638,100
